%time,field.header.seq,field.header.stamp,field.header.frame_id,field.temperature,field.variance
1481826109463657255,327,1481826109461036593,,1498.0,0.0
1481826109482925172,328,1481826109481253983,,1499.0,0.0
1481826109502761158,329,1481826109501184708,,1499.0,0.0
1481826109522939329,330,1481826109521165381,,1499.0,0.0
1481826109542264797,331,1481826109541114074,,1498.0,0.0
1481826109562837133,332,1481826109561197455,,1498.0,0.0
1481826109582674057,333,1481826109581075993,,1498.0,0.0
1481826109604569563,334,1481826109601146821,,1499.0,0.0
1481826109622806131,335,1481826109621159838,,1498.0,0.0
1481826109644934708,336,1481826109641221031,,1498.0,0.0
1481826109662684768,337,1481826109661103162,,1498.0,0.0
1481826109682797992,338,1481826109681035398,,1498.0,0.0
1481826109702051169,339,1481826109701047320,,1498.0,0.0
1481826109722157935,340,1481826109721144243,,1498.0,0.0
1481826109742197149,341,1481826109741008301,,1498.0,0.0
1481826109761943292,342,1481826109760968349,,1498.0,0.0
1481826109782120578,343,1481826109780963761,,1497.0,0.0
1481826109802028387,344,1481826109800992819,,1498.0,0.0
1481826109822035570,345,1481826109820977346,,1498.0,0.0
1481826109841969524,346,1481826109841017862,,1499.0,0.0
1481826109863560865,347,1481826109860996244,,1498.0,0.0
1481826109882619199,348,1481826109881001083,,1498.0,0.0
1481826109905584022,349,1481826109901442638,,1498.0,0.0
1481826109922828720,350,1481826109921263364,,1498.0,0.0
1481826109945014069,351,1481826109941145027,,1498.0,0.0
1481826109962922617,352,1481826109961248668,,1498.0,0.0
1481826109984460625,353,1481826109981184810,,1498.0,0.0
1481826110002844640,354,1481826110001284128,,1498.0,0.0
1481826110025261914,355,1481826110021159176,,1498.0,0.0
1481826110043395305,356,1481826110041222400,,1499.0,0.0
1481826110065204405,357,1481826110061154948,,1499.0,0.0
1481826110084454978,358,1481826110081241245,,1499.0,0.0
1481826110102962898,359,1481826110101083429,,1498.0,0.0
1481826110126195220,360,1481826110121105508,,1498.0,0.0
1481826110143679865,361,1481826110141165191,,1499.0,0.0
1481826110166854062,362,1481826110161226384,,1498.0,0.0
1481826110182922152,363,1481826110181053568,,1499.0,0.0
1481826110203673653,364,1481826110201014189,,1498.0,0.0
1481826110223293964,365,1481826110221065069,,1499.0,0.0
1481826110244504317,366,1481826110241772926,,1499.0,0.0
1481826110262927342,367,1481826110261066727,,1498.0,0.0
1481826110283923999,368,1481826110281152556,,1498.0,0.0
1481826110303416237,369,1481826110301654111,,1499.0,0.0
1481826110326778141,370,1481826110321115516,,1498.0,0.0
1481826110342592587,371,1481826110341054105,,1499.0,0.0
1481826110368025313,372,1481826110361034361,,1498.0,0.0
1481826110383144085,373,1481826110381024097,,1499.0,0.0
1481826110413818033,374,1481826110401490392,,1498.0,0.0
1481826110422670016,375,1481826110421024244,,1499.0,0.0
1481826110448296544,376,1481826110441609913,,1499.0,0.0
1481826110463273129,377,1481826110460999392,,1499.0,0.0
1481826110487376488,378,1481826110481020637,,1498.0,0.0
1481826110503125152,379,1481826110501067716,,1498.0,0.0
1481826110523369469,380,1481826110521119482,,1498.0,0.0
1481826110545755858,381,1481826110541024165,,1498.0,0.0
1481826110563436283,382,1481826110561131139,,1499.0,0.0
1481826110586147358,383,1481826110581062177,,1498.0,0.0
1481826110603927938,384,1481826110601333004,,1498.0,0.0
1481826110623176844,385,1481826110621539093,,1499.0,0.0
1481826110642586478,386,1481826110641053987,,1499.0,0.0
1481826110664210944,387,1481826110661015024,,1498.0,0.0
1481826110682390585,388,1481826110681234966,,1498.0,0.0
1481826110707619563,389,1481826110701126160,,1499.0,0.0
1481826110722521617,390,1481826110721144073,,1499.0,0.0
1481826110748065072,391,1481826110741531826,,1499.0,0.0
1481826110762690514,392,1481826110761529895,,1498.0,0.0
1481826110788369958,393,1481826110781385985,,1498.0,0.0
1481826110802728786,394,1481826110801550198,,1498.0,0.0
1481826110828564427,395,1481826110821525194,,1499.0,0.0
1481826110842760183,396,1481826110841576544,,1499.0,0.0
1481826110863041271,397,1481826110861524144,,1498.0,0.0
1481826110888255092,398,1481826110881219818,,1498.0,0.0
1481826110912578658,399,1481826110906682492,,1498.0,0.0
1481826110923187507,400,1481826110921153872,,1499.0,0.0
1481826110942660943,401,1481826110941530376,,1498.0,0.0
1481826110968495854,402,1481826110961527819,,1498.0,0.0
1481826110982361873,403,1481826110981220629,,1499.0,0.0
1481826111002984625,404,1481826111001503383,,1498.0,0.0
1481826111022609467,405,1481826111021417338,,1499.0,0.0
1481826111043457166,406,1481826111041283636,,1498.0,0.0
1481826111062658051,407,1481826111061080143,,1498.0,0.0
1481826111082743463,408,1481826111081199721,,1499.0,0.0
1481826111102611636,409,1481826111101040083,,1498.0,0.0
1481826111122616319,410,1481826111121033307,,1499.0,0.0
1481826111142185536,411,1481826111141052782,,1498.0,0.0
1481826111162613759,412,1481826111161005174,,1498.0,0.0
1481826111183313959,413,1481826111181190481,,1498.0,0.0
1481826111207495338,414,1481826111201109695,,1498.0,0.0
1481826111223797280,415,1481826111221319950,,1498.0,0.0
1481826111247431423,416,1481826111242206764,,1498.0,0.0
1481826111265236222,417,1481826111261213223,,1499.0,0.0
1481826111285411060,418,1481826111281348530,,1498.0,0.0
1481826111305799543,419,1481826111301326026,,1498.0,0.0
1481826111323004710,420,1481826111321195033,,1499.0,0.0
1481826111342835905,421,1481826111341274924,,1499.0,0.0
1481826111362509288,422,1481826111361370492,,1498.0,0.0
1481826111387541131,423,1481826111381456320,,1498.0,0.0
1481826111403785053,424,1481826111402280686,,1499.0,0.0
1481826111425019729,425,1481826111421309958,,1498.0,0.0
1481826111442794425,426,1481826111441031049,,1498.0,0.0
1481826111464908836,427,1481826111461030419,,1498.0,0.0
1481826111482676552,428,1481826111481120883,,1498.0,0.0
1481826111510113278,429,1481826111501051400,,1498.0,0.0
1481826111523011854,430,1481826111521104989,,1499.0,0.0
1481826111543842261,431,1481826111541100662,,1498.0,0.0
1481826111562923303,432,1481826111561149199,,1498.0,0.0
1481826111584227354,433,1481826111581203673,,1498.0,0.0
1481826111603318761,434,1481826111601086794,,1498.0,0.0
1481826111629187110,435,1481826111622056941,,1498.0,0.0
1481826111643141670,436,1481826111641059494,,1499.0,0.0
1481826111663512861,437,1481826111660965844,,1499.0,0.0
1481826111686113832,438,1481826111681683388,,1499.0,0.0
1481826111703058115,439,1481826111701159167,,1499.0,0.0
1481826111728837455,440,1481826111721503744,,1498.0,0.0
1481826111742969722,441,1481826111741496865,,1498.0,0.0
1481826111768572551,442,1481826111761401549,,1499.0,0.0
1481826111783224711,443,1481826111781672272,,1499.0,0.0
1481826111809058686,444,1481826111801765704,,1498.0,0.0
1481826111822606164,445,1481826111821051433,,1498.0,0.0
1481826111849435602,446,1481826111841573874,,1499.0,0.0
1481826111862943549,447,1481826111861481578,,1498.0,0.0
1481826111888551483,448,1481826111881668864,,1499.0,0.0
1481826111911580473,449,1481826111902373283,,1499.0,0.0
1481826111928193039,450,1481826111921591720,,1499.0,0.0
1481826111942953844,451,1481826111941524060,,1499.0,0.0
1481826111968009697,452,1481826111961529993,,1499.0,0.0
1481826111983511488,453,1481826111981883528,,1498.0,0.0
1481826112010249781,454,1481826112002606176,,1498.0,0.0
1481826112023687208,455,1481826112022034196,,1499.0,0.0
1481826112043986524,456,1481826112041220237,,1498.0,0.0
1481826112068513058,457,1481826112061180754,,1499.0,0.0
1481826112082642512,458,1481826112081208666,,1498.0,0.0
1481826112108784298,459,1481826112101348088,,1498.0,0.0
1481826112122844950,460,1481826112121150220,,1498.0,0.0
1481826112148331322,461,1481826112141080945,,1498.0,0.0
1481826112162673588,462,1481826112161165471,,1499.0,0.0
1481826112188396834,463,1481826112181052968,,1499.0,0.0
1481826112202826235,464,1481826112201225983,,1499.0,0.0
1481826112225020489,465,1481826112221245718,,1498.0,0.0
1481826112243326223,466,1481826112241171704,,1499.0,0.0
1481826112262940283,467,1481826112261106491,,1499.0,0.0
1481826112282494708,468,1481826112281193518,,1499.0,0.0
1481826112303010899,469,1481826112301169867,,1498.0,0.0
1481826112322448866,470,1481826112321287102,,1498.0,0.0
1481826112342738340,471,1481826112341145275,,1498.0,0.0
1481826112362476045,472,1481826112361027147,,1498.0,0.0
1481826112386545706,473,1481826112381047090,,1499.0,0.0
1481826112406420129,474,1481826112404573368,,1498.0,0.0
1481826112422585302,475,1481826112421187028,,1499.0,0.0
1481826112445474709,476,1481826112441072806,,1499.0,0.0
1481826112462295607,477,1481826112461076812,,1499.0,0.0
1481826112482742058,478,1481826112480999360,,1498.0,0.0
1481826112502598513,479,1481826112501134302,,1499.0,0.0
1481826112528156656,480,1481826112521079871,,1499.0,0.0
1481826112542464859,481,1481826112541049033,,1498.0,0.0
1481826112563165163,482,1481826112561021477,,1498.0,0.0
1481826112582975837,483,1481826112581038348,,1498.0,0.0
1481826112602846250,484,1481826112601023552,,1499.0,0.0
1481826112622123020,485,1481826112621050630,,1499.0,0.0
1481826112643255562,486,1481826112641020886,,1498.0,0.0
1481826112662053116,487,1481826112661004632,,1498.0,0.0
1481826112683714405,488,1481826112681028950,,1498.0,0.0
1481826112702104930,489,1481826112701027175,,1499.0,0.0
1481826112726743494,490,1481826112721067379,,1499.0,0.0
1481826112742037265,491,1481826112741057322,,1499.0,0.0
1481826112762612205,492,1481826112761136640,,1499.0,0.0
1481826112782547462,493,1481826112781069293,,1498.0,0.0
