%time,field.header.seq,field.header.stamp,field.header.frame_id,field.temperature,field.variance
1481826110789715940,393,1481826110781393693,,-5.0,0.0
1481826110804522474,394,1481826110801558271,,5.0,0.0
1481826110830055773,395,1481826110821532434,,5.0,0.0
1481826110845778656,396,1481826110841584304,,-5.0,0.0
1481826110865441154,397,1481826110861531956,,-5.0,0.0
1481826110889641855,398,1481826110881227891,,5.0,0.0
1481826110914119483,399,1481826110906828793,,5.0,0.0
1481826110930323822,400,1481826110921161788,,5.0,0.0
1481826110943757239,401,1481826110941538397,,5.0,0.0
1481826110970492979,402,1481826110961536621,,-5.0,0.0
1481826110983778896,403,1481826110981228181,,-5.0,0.0
1481826111003510456,404,1481826111001511613,,5.0,0.0
1481826111024881381,405,1481826111021425723,,5.0,0.0
1481826111045737935,406,1481826111041291501,,5.0,0.0
1481826111063194663,407,1481826111061088060,,5.0,0.0
1481826111084269653,408,1481826111081206909,,5.0,0.0
1481826111103151894,409,1481826111101048468,,5.0,0.0
1481826111124684277,410,1481826111121040911,,-5.0,0.0
1481826111143611987,411,1481826111141060490,,-5.0,0.0
1481826111164256041,412,1481826111161013246,,-5.0,0.0
1481826111183833331,413,1481826111181199647,,-5.0,0.0
1481826111207309558,414,1481826111201117091,,5.0,0.0
1481826111223903009,415,1481826111221328961,,5.0,0.0
1481826111246900801,416,1481826111242214837,,5.0,0.0
1481826111265784448,417,1481826111261220931,,5.0,0.0
1481826111285805537,418,1481826111281356291,,-5.0,0.0
1481826111306953912,419,1481826111301334255,,-5.0,0.0
1481826111323313042,420,1481826111321202637,,5.0,0.0
1481826111344592458,421,1481826111341282580,,5.0,0.0
1481826111363750166,422,1481826111361378460,,-5.0,0.0
1481826111389583255,423,1481826111381463924,,-5.0,0.0
1481826111411952248,424,1481826111402288082,,5.0,0.0
1481826111425855923,425,1481826111421317562,,5.0,0.0
1481826111443447234,426,1481826111441038913,,5.0,0.0
1481826111467126792,427,1481826111461038075,,5.0,0.0
1481826111483176705,428,1481826111481128852,,5.0,0.0
1481826111510482651,429,1481826111501060514,,5.0,0.0
1481826111523568101,430,1481826111521112541,,5.0,0.0
1481826111548619839,431,1481826111541108682,,5.0,0.0
1481826111563194864,432,1481826111561156334,,5.0,0.0
1481826111588126656,433,1481826111581211069,,5.0,0.0
1481826111603706363,434,1481826111601095596,,-5.0,0.0
1481826111629795805,435,1481826111622064753,,-5.0,0.0
1481826111643412189,436,1481826111641067515,,-5.0,0.0
1481826111663651767,437,1481826111660974125,,-5.0,0.0
1481826111686986588,438,1481826111681691304,,-5.0,0.0
1481826111705994974,439,1481826111701166771,,-5.0,0.0
1481826111729853543,440,1481826111721511661,,5.0,0.0
1481826111744240860,441,1481826111741505094,,5.0,0.0
1481826111769031924,442,1481826111761410038,,-5.0,0.0
1481826111784177258,443,1481826111781679616,,-5.0,0.0
1481826111809768005,444,1481826111801774090,,-5.0,0.0
