%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
1481826106161609562,13,1481826106160093476,,46.798248291,-179.30065918,-1.72847735882,0.000960999983363,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-2.07317066193,0.548780500889,1.09756100178,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.177170922852,-0.938527050781,10.1466266357,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1481826106204436100,14,1481826106202866473,,48.5042381287,-179.184570312,-1.5706397295,0.00103299994953,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-2.13414645195,0.670731723309,1.09756100178,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.191536132812,-1.07260241682,9.92157167969,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1481826106246945557,15,1481826106245609783,,50.2681541443,-179.056808472,-1.39573979378,0.00131500000134,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-2.43902444839,0.731707334518,1.2195122242,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.210689746094,-0.995987890625,9.98382092285,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1481826106289779178,16,1481826106288263718,,52.0716590881,-178.909881592,-1.19378221035,0.00118300004397,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-2.31707310677,0.609756112099,1.03658533096,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.148440512063,-1.03908344744,10.1753570557,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1481826106332872069,17,1481826106330844112,,53.9163017273,-178.734237671,-0.964125573635,0.000959000026342,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-2.31707310677,0.426829278469,1.15853655338,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.129286889648,-0.952892260742,10.0700121826,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1481826106375005330,18,1481826106373302423,,55.8058242798,-178.544143677,-0.715104877949,0.000967999978457,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-2.43902444839,0.548780500889,1.2804877758,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.215478149414,-0.995987890625,10.0700121826,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1481826106417814212,19,1481826106415530475,,57.7184867859,-178.312561035,-0.422573208809,0.00100299995393,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-2.13414645195,0.609756112099,1.15853655338,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.143652099609,-1.09654436035,10.1609918457,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1481826106458597845,20,1481826106457355248,,59.6651611328,-178.046890259,-0.0912624523044,0.000960999983363,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.95121955872,0.487804889679,1.15853655338,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.143652099609,-0.991199487305,10.0843773926,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1481826106502065109,21,1481826106499865121,,61.6738128662,-177.727325439,0.297447174788,0.000980000011623,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-2.25609779358,0.487804889679,1.34146344662,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.119710083008,-0.991199487305,10.0508585693,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1481826106543924621,22,1481826106542314942,,63.7141418457,-177.342422485,0.752382874489,0.00101100001484,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-2.25609779358,0.426829278469,1.2195122242,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.205901342773,-0.991199487305,10.0748005859,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1481826106586469911,23,1481826106584663983,,65.771156311,-176.878494263,1.28920269012,0.0010529999854,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-2.13414645195,0.670731723309,1.03658533096,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.239420166016,-1.02471831055,10.1226846191,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1481826106627665937,24,1481826106626079644,,67.8368682861,-176.304611206,1.93402338028,0.00123199995141,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-2.13414645195,0.426829278469,1.40243899822,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.15322890625,-0.972045874023,10.0077629395,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1481826106670149404,25,1481826106668366445,,69.9539260864,-175.587020874,2.72457957268,0.00097499997355,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-2.13414645195,0.609756112099,1.09756100178,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.225054956055,-0.962469067383,9.85932243652,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1481826106712725684,26,1481826106710793246,,72.0872268677,-174.645385742,3.73233103752,0.000979000004008,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-2.13414645195,0.731707334518,1.09756100178,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.143652099609,-1.09654436035,10.0700121826,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
